OpCode	ImagePtPair	Index	Lx	Ly	Rx	Ry
NCB1210	17	0	1155.69231	167.28929	1275.07692	210.34169
NCB1210	17	1	1652.92308	88.56492	1728.00000	102.09567
NCB1210	18	0	1201.92237	781.90581	828.09612	857.61227
NCB1210	18	1	1624.25139	689.63855	1336.78373	772.44250
NCB1210	19	0	586.76525	550.05476	437.70795	603.28587
NCB1210	19	1	330.05545	548.87185	95.82255	600.92004
NCB1210	20	0	774.15385	573.21185	323.69231	633.48519
NCB1210	20	1	1068.30769	797.08428	638.76923	863.50797
NCB1210	21	0	1179.01141	668.91892	1067.07224	756.48649
NCB1210	22	0	1588.76155	590.27382	1491.75601	652.96824
NCB1210	22	1	1257.52311	611.56627	1130.94270	667.16320
NCB1210	23	0	539.03413	485.62929	935.89182	526.40732
NCB1210	23	1	594.66838	516.52174	987.81713	561.00686
NCB1210	24	0	790.00644	515.28604	1238.78944	554.82838
NCB1210	25	0	1564.30769	170.97950	1886.76923	175.89977
NCB1210	25	1	1382.15385	148.83827	1632.00000	166.05923
NCB1210	26	0	1534.76923	590.43280	1579.07692	655.62642
NCB1210	26	1	1692.30769	511.70843	1677.53846	574.44191
NCB1210	27	0	314.67652	402.19058	726.35860	454.23877
NCB1210	28	0	674.06844	486.48649	1081.67300	522.97297
NCB1210	28	1	852.92776	437.83784	1255.66540	481.62162
NCB1210	29	0	1301.84160	285.44622	1691.28139	308.92449
NCB1210	29	1	1447.72698	279.26773	1891.56471	299.03890
NCB1210	30	0	749.53846	56.58314	619.07692	126.69704
NCB1210	30	1	1090.46154	167.28929	1042.46154	217.72210
NCB1210	31	0	38.15385	246.01367	185.84615	328.42825
NCB1210	31	1	409.84615	312.43736	551.38462	366.56036
NCB1210	32	0	449.53789	598.55422	312.31054	649.41950
NCB1210	32	1	830.46211	626.94414	684.95379	677.80942
NCB1210	33	0	41.36882	64.45946	531.71103	152.02703
NCB1210	33	1	273.76426	110.67568	717.87072	172.70270
NCB1210	34	0	1127.38462	643.32574	658.46154	758.95216
NCB1210	34	1	1099.07692	631.02506	625.23077	749.11162
NCB1210	35	0	807.38462	739.27107	860.30769	792.16401
NCB1210	35	1	854.15385	726.97039	897.23077	784.78360
NCB1210	36	0	757.86220	434.96568	1120.10303	474.50801
NCB1210	36	1	991.52608	434.96568	1358.71217	476.97941
NCB1210	37	0	1734.15385	516.62870	1133.53846	629.79499
NCB1210	38	0	332.42144	449.50712	293.38262	511.01862
NCB1210	39	0	827.07692	362.87016	854.15385	421.91344
NCB1210	40	0	419.69231	452.66515	465.23077	508.01822
NCB1210	41	0	957.04251	144.31544	1303.65989	191.63198
NCB1210	41	1	629.35305	133.66922	945.21257	184.53450
NCB1210	42	0	46.76923	351.79954	406.15385	405.92255
NCB1210	43	0	225.23077	369.02050	478.76923	412.07289
NCB1210	44	0	1057.05087	84.02746	1377.25692	105.03432
NCB1210	45	0	1008.66920	186.08108	1220.38023	214.05405
NCB1210	46	0	283.11655	23.47826	599.61365	109.97712
NCB1210	46	1	529.14359	219.95423	802.36961	278.03204
NCB1210	47	0	359.38462	423.14351	679.38462	472.34624
NCB1210	48	0	343.38462	385.01139	654.76923	435.44419
NCB1210	49	0	541.50676	439.90847	791.24276	488.10069
NCB1210	50	0	1048.39665	444.85126	1291.95106	494.27918
